Airport_ID,Name,Country,City,IATA,Latitude,Longitude,Degree,DegreeCentrality,Betweenness,Closeness,Eigenvector
6757,Burgos Airport,Spain,Burgos,RGS,42.357601,-3.62076,1,0.00031377470975839345,0.0,0.26636021730045967,0.0018358073639793322
3288,Fatmawati Soekarno Airport,Indonesia,Bengkulu,BKS,-3.8637,102.338997,2,0.0006275494195167869,0.0,0.2437103311156993,0.00026517488724055584
189,St. John's International Airport,Canada,St. John's,YYT,47.618598938,-52.7518997192,13,0.004079071226859115,0.002862460338728942,0.30387109077040425,0.006695114068855767
3808,Ketchikan International Airport,United States,Ketchikan,KTN,55.35559845,-131.7140045,7,0.0021964229683087543,0.0013977304992706752,0.26828857647950166,0.0006742769235107267
4100,Idaho Falls Regional Airport,United States,Idaho Falls,IDA,43.514599,-112.070999,4,0.0012550988390335738,6.308987014635994e-07,0.26682853315472205,0.001927385024608711
5425,Kiunga Airport,Papua New Guinea,Kiunga,UNG,-6.1257100105285645,141.28199768066406,4,0.0012550988390335738,0.0,0.228803216311293,5.348561990704096e-05
6839,Allakaket Airport,United States,Allakaket,AET,66.5518035889,-152.621994019,3,0.0009413241292751803,0.0,0.21331994645247657,1.1312898712067208e-05
3253,Sultan Khairun Babullah Airport,Indonesia,Ternate,TTE,0.831413984298706,127.38099670410156,3,0.0009413241292751803,0.0,0.2438781756963575,0.0002980670222987486
5566,North Ronaldsay Airport,United Kingdom,North Ronaldsay,NRL,59.3675003052,-2.43443989754,4,0.0012550988390335738,0.0,0.20308417765882877,3.4854207697871524e-05
7186,Teller Airport,United States,Teller,TLA,65.2404022217,-166.339004517,2,0.0006275494195167869,0.0,0.1890384957589418,1.49119175352209e-06
7093,Eek Airport,United States,Eek,EEK,60.21367264,-162.0438843,2,0.0006275494195167869,0.0,0.18915069143569352,1.4514082641830522e-06
6137,Salekhard Airport,Russia,Salekhard,SLY,66.5907974243164,66.61100006103516,8,0.0025101976780671476,0.0003157110311769386,0.2633449016691456,0.0020097487236173913
1829,Xoxocotlán International Airport,Mexico,Oaxaca,OAX,16.9999008179,-96.726600647,5,0.0015688735487919673,1.927363468218769e-07,0.27980684811237927,0.002430034474869077
5918,Ipota Airport,Vanuatu,Ipota,IPA,-18.856389,169.283333,3,0.0009413241292751803,0.0,0.20800156637514686,9.756026285329515e-06
3571,Wiley Post Will Rogers Memorial Airport,United States,Barrow,BRW,71.285402,-156.766008,7,0.0021964229683087543,0.0010981159532477652,0.2329337816108756,0.00011206889640903635
4160,Bol Airport,Croatia,Brac,BWK,43.28570175170898,16.67970085144043,1,0.00031377470975839345,0.0,0.23917448405253283,0.0004714355613300121
3674,Rickenbacker International Airport,United States,Columbus,LCK,39.813801,-82.927803,2,0.0006275494195167869,1.4080919718158417e-07,0.23206873953251292,0.0001505143211097574
5967,Aniak Airport,United States,Aniak,ANI,61.58160018920898,-159.54299926757812,8,0.0025101976780671476,0.0018838300841991684,0.2327296626259676,0.00010096904661043032
1961,Nausori International Airport,Fiji,Nausori,SUV,-18.04330062866211,178.5590057373047,12,0.003765296517100721,0.00632166998537266,0.2607806235168971,0.0004879710865959969
153,Val-d'Or Airport,Canada,Val D'or,YVO,48.0532989502,-77.7827987671,5,0.0015688735487919673,0.0006576913653645282,0.26336666391207336,0.0009380986455086794
6732,Tambor Airport,Costa Rica,Nicoya,TMU,9.73852,-85.013802,2,0.0006275494195167869,0.0,0.24481487171608543,0.00027748730095111227
6118,Kyzyl Airport,Russia,Kyzyl,KYZ,51.66939926147461,94.40059661865234,1,0.00031377470975839345,0.0,0.22977649603460706,0.00010393242915153505
642,Leirin Airport,Norway,Fagernes,VDB,61.015598297119,9.2880601882935,1,0.00031377470975839345,0.0,0.25463406839245767,0.001189634071565459
3224,Myitkyina Airport,Burma,Myitkyina,MYT,25.38360023498535,97.35189819335938,3,0.0009413241292751803,0.0003139716806998614,0.23624907338769457,0.0001657160828224874
168,Fort St John Airport,Canada,Fort Saint John,YXJ,56.23809814453125,-120.73999786376952,5,0.0015688735487919673,0.00013391768399297798,0.26629344919786097,0.0012437300773178485
2734,Benito Salas Airport,Colombia,Neiva,NVA,2.95015,-75.294,1,0.00031377470975839345,0.0,0.2496475011749961,0.00037686775929964976
646,Hasvik Airport,Norway,Hasvik,HAA,70.486701965332,22.139699935913,2,0.0006275494195167869,0.0,0.21711288234893386,9.662994485751022e-05
1077,Ouarzazate Airport,Morocco,Ouarzazate,OZZ,30.9391002655,-6.909430027010001,2,0.0006275494195167869,0.0,0.26084465542642005,0.0018648293533376087
3929,Adi Sumarmo Wiryokusumo Airport,Indonesia,Solo City,SOC,-7.516089916229248,110.75700378417967,4,0.0012550988390335738,7.603994595019804e-05,0.2678151260504202,0.0015251379154843352
643,Florø Airport,Norway,Floro,FRO,61.583599090576,5.0247201919556,5,0.0015688735487919673,0.0,0.254817302310706,0.002269350344525517
3826,Mc Allen Miller International Airport,United States,Mcallen,MFE,26.17580032,-98.23860168,5,0.0015688735487919673,6.323999894024884e-07,0.28672964462438144,0.0031973544429650625
3558,Meadows Field,United States,Bakersfield,BFL,35.43360138,-119.0569992,5,0.0015688735487919673,0.0,0.29481961147086033,0.004113390028110606
2136,Kerman Airport,Iran,Kerman,KER,30.2744007111,56.9510993958,4,0.0012550988390335738,3.1397168069986145e-07,0.23069127759681507,0.00022486441314473844
1515,Vincenzo Florio Airport Trapani-Birgi,Italy,Trapani,TPS,37.9114,12.488,28,0.008785691873235017,5.4419951882497393e-05,0.26967337959045523,0.012028211453602094
1953,Lynden Pindling International Airport,Bahamas,Nassau,NAS,25.0389995575,-77.46620178219999,38,0.011923438970818951,0.012762022365904195,0.3197872767409191,0.018975402246526885
6023,Calbayog Airport,Philippines,Calbayog City,CYP,12.072699546813965,124.54499816894533,1,0.00031377470975839345,0.0,0.2540656887755102,0.00032869247236229777
6053,Reyes Murillo Airport,Colombia,Nuquí,NQU,5.6964,-77.2806,1,0.00031377470975839345,0.0,0.1998996424763219,5.9030828145482895e-06
2987,Voronezh International Airport,Russia,Voronezh,VOZ,51.81420135498047,39.22959899902344,6,0.0018826482585503606,3.764284443408303e-07,0.28688450805653076,0.0053441413597282
3947,Ithaca Tompkins Regional Airport,United States,Ithaca,ITH,42.49100112915039,-76.4583969116211,3,0.0009413241292751803,0.0,0.2810405643738977,0.0031479939450451497
1801,General Guadalupe Victoria International Airport,Mexico,Durango,DGO,24.1242008209,-104.527999878,4,0.0012550988390335738,7.105985403162271e-07,0.29222446359801946,0.0026632706801565523
9824,Tazadit Airport,Mauritania,Zouerat,OUZ,22.75639915466309,-12.483599662780762,3,0.0009413241292751803,3.8442240276352175e-06,0.25561437279435356,0.001010307667172499
6943,Gu-Lian Airport,China,Mohe County,OHE,52.9127777778,122.43,3,0.0009413241292751803,7.849292017496535e-07,0.22791961667739397,0.000170337134151468
6192,Dien Bien Phu Airport,Vietnam,Dienbienphu,DIN,21.3974990845,103.008003235,1,0.00031377470975839345,0.0,0.24873175680949036,0.0002710662426995632
7368,Gurupi Airport,Brazil,Gurupi,GRP,-11.73960018157959,-49.13219833374024,2,0.0006275494195167869,0.0006279433613997228,0.19202265469663193,1.74740834342152e-06
4124,Page Municipal Airport,United States,Page,PGA,36.92610168,-111.447998,3,0.0009413241292751803,0.0003139716806998614,0.26099418557038734,0.0012458665391203991
3621,San Antonio International Airport,United States,San Antonio,SAT,29.533700942993164,-98.46980285644533,35,0.010982114841543772,5.0612154709540984e-05,0.3142068421571527,0.0225097865880595
4279,San Pedro Airport,Belize,San Pedro,SPR,17.9139,-87.9711,2,0.0006275494195167869,0.0,0.23449341475976748,0.0001226433987155584
1488,"Zakynthos International Airport ""Dionysios Solomos""",Greece,Zakynthos,ZTH,37.7509,20.8843,13,0.004079071226859115,1.914617530985886e-06,0.29840823970037456,0.016014714927977108
2172,Aqaba King Hussein International Airport,Jordan,Aqaba,AQJ,29.61160087585449,35.01810073852539,2,0.0006275494195167869,0.0,0.2829367897727273,0.002555252460123886
3880,Great Falls International Airport,United States,Great Falls,GTF,47.48199844,-111.3710022,7,0.0021964229683087543,2.8968014125316313e-06,0.27542995419583444,0.003318531976557299
973,São Tomé International Airport,Sao Tome and Principe,Sao Tome,TMS,0.3781749904155731,6.712150096893311,3,0.0009413241292751803,2.3547876052489605e-06,0.266538429371916,0.0016850171016849684
4353,Anapa Vityazevo Airport,Russia,Anapa,AAQ,45.002101898193,37.347301483154,3,0.0009413241292751803,2.242654862141867e-07,0.27523965800155453,0.0033958208765922896
1453,Kastoria National Airport,Greece,Kastoria,KSO,40.4463005066,21.2821998596,1,0.00031377470975839345,0.0,0.25520499679692504,0.0012408663223818276
2952,Khrabrovo Airport,Russia,Kaliningrad,KGD,54.88999938964844,20.59259986877441,10,0.0031377470975839346,4.130425283585145e-06,0.27973316949003774,0.007804008469265257
5873,Lakeba Island Airport,Fiji,Lakeba Island,LKB,-18.1991996765,-178.817001343,1,0.00031377470975839345,0.0,0.20685402739014733,6.989983664598475e-06
6374,Mörön Airport,Mongolia,Muren,MXV,49.66329956054688,100.0989990234375,1,0.00031377470975839345,0.0,0.23174810936591042,9.103236982906743e-05
5464,Summer Beaver Airport,Canada,Summer Beaver,SUR,52.70859909057617,-88.54190063476562,2,0.0006275494195167869,0.0,0.18160578950367542,3.5027283956447456e-07
6386,Quanzhou Jinjiang International Airport,China,Quanzhou,JJN,24.7964,118.589996,18,0.005647944775651082,1.663679808381589e-06,0.28983266642415423,0.006462964654225594
3890,Wolter Monginsidi Airport,Indonesia,Kendari,KDI,-4.081610202789307,122.41799926757812,2,0.0006275494195167869,0.0,0.24380354957160344,0.000282368231972698
4063,Grand Junction Regional Airport,United States,Grand Junction,GJT,39.1223983765,-108.527000427,6,0.0018826482585503606,0.0,0.2881294638821083,0.004279233057975274
3747,Chicago Midway International Airport,United States,Chicago,MDW,41.785999,-87.752403,75,0.02353310323187951,0.001442876754240106,0.31470326849017477,0.028642054596024872
1183,Mwanza Airport,Tanzania,Mwanza,MWZ,-2.4444899559021,32.932701110839844,4,0.0012550988390335738,0.0003139716806998614,0.2515192171099361,0.0006388091781144525
4296,Gillette Campbell County Airport,United States,Gillette,GCC,44.3488998413,-105.539001465,3,0.0009413241292751803,0.0,0.2630840350008255,0.0011777994176463248
6800,Delta County Airport,United States,Escanaba,ESC,45.7226982117,-87.0936965942,1,0.00031377470975839345,0.0,0.2655612032330639,0.0008003890906092251
2747,Jorge E. Gonzalez Torres Airport,Colombia,San Jose Del Guaviare,SJE,2.57969,-72.6394,1,0.00031377470975839345,0.0,0.2496475011749961,0.00037686775929964976
6880,Montrose Regional Airport,United States,Montrose CO,MTJ,38.5097999573,-107.893997192,1,0.00031377470975839345,0.0,0.2607166230366492,0.0007010365116174675
7162,Larsen Bay Airport,United States,Larsen Bay,KLN,57.5350990295,-153.977996826,2,0.0006275494195167869,0.0003139716806998614,0.1886915334517466,1.424590464379641e-06
7374,Santa Terezinha Airport,Brazil,Santa Terezinha,STZ,-10.4647216796875,-50.51861190795898,1,0.00031377470975839345,0.0,0.13876431401576175,3.586280810629137e-10
4133,Buri Ram Airport,Thailand,Buri Ram,BFV,15.229499816894531,103.25299835205078,1,0.00031377470975839345,0.0,0.22349228611500702,0.00010203528794772583
7062,Shenandoah Valley Regional Airport,United States,Weyers Cave,SHD,38.2638015747,-78.8964004517,2,0.0006275494195167869,0.0,0.2744574578022735,0.001119957819614864
3240,Hasanuddin International Airport,Indonesia,Ujung Pandang,UPG,-5.061629772186279,119.5540008544922,23,0.0072168183244430495,0.002928219303565594,0.2688997637529531,0.001850900348258594
3793,Southwest Florida International Airport,United States,Fort Myers,RSW,26.53619956970215,-81.75520324707031,33,0.010354565422026984,5.5846416007329815e-05,0.31315711899380955,0.021102538822648294
5577,Donegal Airport,Ireland,Dongloe,CFN,55.0442008972168,-8.340999603271484,2,0.0006275494195167869,0.0,0.2617014288060437,0.002382208797933576
2443,Ingeniero Ambrosio Taravella Airport,Argentina,Cordoba,COR,-31.323601,-64.208,11,0.003451521807342328,0.0027831995907015078,0.27264949952947215,0.0021275387626572147
647,Kristiansund Airport (Kvernberget),Norway,Kristiansund,KSU,63.111801147461,7.824520111084,7,0.0021964229683087543,5.660429917395626e-06,0.25557337610264635,0.00291986044663731
3602,Lihue Airport,United States,Lihue,LIH,21.97599983215332,-159.33900451660156,11,0.003451521807342328,2.952091186404947e-07,0.29214410120084333,0.00572766463508152
3331,Weipa Airport,Australia,Weipa,WEI,-12.6786003113,141.925003052,1,0.00031377470975839345,0.0,0.22702664197179084,4.9185873555153904e-05
5589,"Vardø Airport, Svartnes",Norway,Vardø,VAW,70.355400085449,31.044900894165,3,0.0009413241292751803,1.5204347646162771e-05,0.20331738437001595,2.0714090523692463e-05
1268,Poitiers-Biard Airport,France,Poitiers,PIS,46.58769989013672,0.3066659867763519,5,0.0015688735487919673,8.03334588778591e-08,0.2558606294155427,0.002759352711210974
3936,Nakhon Phanom Airport,Thailand,Nakhon Phanom,KOP,17.383800506591797,104.64299774169922,1,0.00031377470975839345,0.0,0.22349228611500702,0.00010203528794772583
5959,Adak Airport,United States,Adak Island,ADK,51.87799835205078,-176.64599609375,1,0.00031377470975839345,0.0,0.23242415402567093,9.93570632504225e-05
2270,Tainan Airport,Taiwan,Tainan,TNN,22.95039939880371,120.20600128173828,1,0.00031377470975839345,0.0,0.27616984402079725,0.0008552765194355774
3256,"Pattimura Airport, Ambon",Indonesia,Ambon,AMQ,-3.7102599144,128.089004517,10,0.0031377470975839346,0.006474207911253865,0.24412102642665645,0.0003444388502260979
6173,Lokpriya Gopinath Bordoloi International Airport,India,Guwahati,GAU,26.10610008239746,91.58589935302734,12,0.003765296517100721,0.00019926241106646753,0.27787950126427763,0.0026430561073785388
6962,Branson Airport,United States,Branson,BKG,36.532082,-93.200544,4,0.0012550988390335738,8.770989186217719e-08,0.2614009186351706,0.0015150526145594123
290,Gafsa Ksar International Airport,Tunisia,Gafsa,GAF,34.422000885009766,8.822500228881836,3,0.0009413241292751803,0.0,0.24949115390637233,0.0008145326549609276
6069,Santa Rosa Airport,Brazil,Santa Rosa,SRA,-27.9067,-54.520401,2,0.0006275494195167869,0.0,0.22277366140081084,7.21195763636483e-05
7369,Santana do Araguaia Airport,Brazil,Santana do Araguaia,CMP,-9.31997013092041,-50.32849884033203,1,0.00031377470975839345,0.0,0.13888525733211313,4.815109507792366e-10
78,Kamloops Airport,Canada,Kamloops,YKA,50.7022018433,-120.444000244,3,0.0009413241292751803,0.0,0.26571619142904784,0.000995409014760227
2568,Itaituba Airport,Brazil,Itaituba,ITB,-4.2423400878906,-56.000701904297,1,0.00031377470975839345,0.0,0.17865351196815965,1.0787180204205185e-06
634,Brønnøysund Airport,Norway,Bronnoysund,BNN,65.461097717285,12.217499732971,6,0.0018826482585503606,1.0516297534061698e-05,0.25502120508922144,0.0020843592267721605
3384,Nanchang Changbei International Airport,China,Nanchang,KHN,28.864999771118164,115.9000015258789,38,0.011923438970818951,3.4095303789770024e-05,0.29319227230910766,0.010333223586527045
6317,Parkes Airport,Australia,Parkes,PKE,-33.131401062,148.238998413,2,0.0006275494195167869,0.0,0.25900040633888666,0.0002705904005882954
6399,Luzhou Airport,China,Luzhou,LZO,28.85219955444336,105.39299774169922,11,0.003451521807342328,0.0,0.28688450805653076,0.004231090683513133
6294,Merimbula Airport,Australia,Merimbula,MIM,-36.9085998535,149.901000977,3,0.0009413241292751803,2.242654862141867e-07,0.25952768729641695,0.00047059963067096064
2374,Ulsan Airport,South Korea,Ulsan,USN,35.59349823,129.352005005,2,0.0006275494195167869,0.0,0.2282951289398281,0.0001618874204494134
2712,Gerardo Tobar López Airport,Colombia,Buenaventura,BUN,3.81963,-76.9898,1,0.00031377470975839345,0.0,0.2496475011749961,0.00037686775929964976
607,Aarhus Airport,Denmark,Aarhus,AAR,56.2999992371,10.619000434899998,8,0.0025101976780671476,3.447920117710129e-06,0.2772268615170494,0.007276787583544849
9273,Kastamonu Airport,Turkey,Kastamonu,KFS,41.31420135498047,33.795799255371094,1,0.00031377470975839345,0.0,0.28143765453903213,0.0018500960318744394
3337,Launceston Airport,Australia,Launceston,LST,-41.54529953,147.214004517,5,0.0015688735487919673,0.0009479887674522211,0.26067397349910026,0.000617744060106077
6493,La Rochelle-Île de Ré Airport,France,La Rochelle,LRH,46.17919921875,-1.1952799558639526,8,0.0025101976780671476,3.85531705067611e-06,0.26965056265335474,0.005971913073367356
2509,Presidente Peron Airport,Argentina,Neuquen,NQN,-38.949001,-68.155701,3,0.0009413241292751803,0.0,0.21316299913049294,3.473939732937506e-05
3941,Eleftherios Venizelos International Airport,Greece,Athens,ATH,37.9364013672,23.9444999695,104,0.03263256981487292,0.005737219162818151,0.34261449150720275,0.08665578981256437
3163,Lampang Airport,Thailand,Lampang,LPT,18.27090072631836,99.50420379638672,1,0.00031377470975839345,0.0,0.26777012266845907,0.0009060935931442175
6072,Juan Pablo Pérez Alfonso Airport,Venezuela,El Vigía,VIG,8.624139,-71.672668,2,0.0006275494195167869,0.0,0.2472267473431076,0.00032663592120360876
1154,Benina International Airport,Libya,Benghazi,BEN,32.096801757799994,20.2695007324,11,0.003451521807342328,0.0010331880672584874,0.2899381368267831,0.007329020404177784
4355,Lehigh Valley International Airport,United States,Allentown,ABE,40.652099609375,-75.44080352783203,9,0.002823972387825541,2.7922423405768828e-05,0.2904137051211956,0.005422637082801863
9025,Bijie Feixiong Airport,China,Bijie,BFJ,27.267066,105.472097,7,0.0021964229683087543,2.3734763957668094e-07,0.26930877133682607,0.0016584484395956744
3324,Mount Isa Airport,Australia,Mount Isa,ISA,-20.6639003754,139.488998413,9,0.002823972387825541,0.002055634897531519,0.252896365656245,0.00029658106160570624
7209,Scammon Bay Airport,United States,Scammon Bay,SCM,61.845298767100005,-165.570999146,3,0.0009413241292751803,0.0,0.18915069143569352,1.4728206819660534e-06
4196,Kastelorizo Airport,Greece,Kastelorizo,KZS,36.1417007446,29.576400756799995,1,0.00031377470975839345,0.0,0.23888763960722584,0.0006381266855743261
3379,Xi'an Xianyang International Airport,China,Xi'an,XIY,34.447102,108.751999,85,0.026670850329463442,0.0015742306025339286,0.3000376576915835,0.014448515740409435
5848,Tobias Bolanos International Airport,Costa Rica,San Jose,SYQ,9.957050323486328,-84.13980102539062,1,0.00031377470975839345,0.0,0.23892345753054953,0.00016772413010529962
2893,George F. L. Charles Airport,Saint Lucia,Castries,SLU,14.0202,-60.992901,7,0.0021964229683087543,5.610634354761344e-06,0.24873175680949036,0.0008879190208334218
2109,Kish International Airport,Iran,Kish Island,KIH,26.5261993408,53.9802017212,8,0.0025101976780671476,0.00011366178905242012,0.2901493080844865,0.002760425843005522
3239,Yangon International Airport,Burma,Yangon,RGN,16.907300949099998,96.1332015991,29,0.00909946658299341,0.003774746854023528,0.30920733482099544,0.010147638095551904
2902,Piarco International Airport,Trinidad and Tobago,Port-of-spain,POS,10.595399856567385,-61.33720016479492,21,0.006589268904926262,0.00028161512627828945,0.30462626648824315,0.010535281925274196
5420,Chimbu Airport,Papua New Guinea,Kundiawa,CMU,-6.024290084838867,144.9709930419922,1,0.00031377470975839345,0.0,0.2287539477461958,5.115299879918711e-05
3713,Durango La Plata County Airport,United States,Durango,DRO,37.1515007019,-107.753997803,3,0.0009413241292751803,0.0,0.2789008488667192,0.0021545450677983844
2440,Islas Malvinas Airport,Argentina,Rosario,ROS,-32.9036,-60.785,5,0.0015688735487919673,0.0001256733528224938,0.26551695409480963,0.0011173238932575531
5758,Owensboro Daviess County Airport,United States,Owensboro,OWB,37.74010086,-87.16680145,2,0.0006275494195167869,1.6984583336572193e-06,0.24968661861485428,0.0005615426456985365
441,Lappeenranta Airport,Finland,Lappeenranta,LPP,61.044601,28.144743,3,0.0009413241292751803,0.0,0.23532452189322897,0.0014413107373168416
2619,Prof. Eribelto Manoel Reino State Airport,Brazil,Sao Jose Do Rio Preto,SJP,-20.8166007996,-49.40650177,6,0.0018826482585503606,3.1371417105172202e-06,0.26558333333333334,0.0009085014806468109
1639,São Jorge Airport,Portugal,Sao Jorge Island,SJZ,38.66550064086914,-28.175800323486328,2,0.0006275494195167869,0.0,0.23817352963156715,0.0002501409009905219
3196,Da Nang International Airport,Vietnam,Danang,DAD,16.043899536132812,108.1989974975586,20,0.006275494195167869,0.000984544022162528,0.290070082825157,0.006208222938527232
3896,Husein Sastranegara International Airport,Indonesia,Bandung,BDO,-6.900629997253418,107.57599639892578,9,0.002823972387825541,1.2684467697022647e-05,0.26792770071458594,0.0015466725169372454
1059,Lungi International Airport,Sierra Leone,Freetown,FNA,8.61644,-13.1955,12,0.003765296517100721,8.276072573108054e-05,0.30343711320575073,0.009922163722127269
2287,New Chitose Airport,Japan,Sapporo,CTS,42.77519989013672,141.69200134277344,36,0.011295889551302164,0.001164216835216309,0.30074549400773803,0.008639836372288833
1065,Tan Tan Airport,Morocco,Tan Tan,TTA,28.44820022583008,-11.161299705505373,1,0.00031377470975839345,0.0,0.25555288268783577,0.0009158416944389501
1277,Angoulême-Brie-Champniers Airport,France,Angouleme,ANG,45.72919845581055,0.2214560061693191,1,0.00031377470975839345,0.0,0.20619824016563146,9.012694573109153e-05
1949,Inagua Airport,Bahamas,Matthew Town,IGA,20.975000381469727,-73.66690063476562,2,0.0006275494195167869,0.0,0.2423389856284693,0.00027577445358375054
7185,Golovin Airport,United States,Golovin,GLV,64.5504989624,-163.007003784,3,0.0009413241292751803,7.849292017496535e-07,0.1890497093368134,1.5128664140807746e-06
3615,Nome Airport,United States,Nome,OME,64.51219940185547,-165.44500732421875,15,0.0047066206463759015,0.02088932084616353,0.23307005996782215,0.00010255215037369211
6058,Capitán Av. Selin Zeitun Lopez Airport,Bolivia,Riberalta,RIB,-11.0,-66.0,1,0.00031377470975839345,0.0,0.17810439253381022,5.375945355555951e-07
1820,General Rodolfo Sánchez Taboada International Airport,Mexico,Mexicali,MXL,32.6306,-115.241997,3,0.0009413241292751803,0.0,0.2617229202595056,0.000807099446193623
3116,Pakse International Airport,Laos,Pakse,PKZ,15.132100105285645,105.78099822998048,5,0.0015688735487919673,3.57821733995918e-06,0.2532178611155252,0.0005569934854199842
1892,Monseñor Óscar Arnulfo Romero International Airport,El Salvador,San Salvador,SAL,13.4409,-89.055702,32,0.01004079071226859,0.0003817297032796462,0.32286495795765374,0.019779925436220445
6325,St George Airport,Australia,St George,SGO,-28.049699783325195,148.59500122070312,2,0.0006275494195167869,0.0006279433613997228,0.20655907706267418,5.973568227421827e-06
2807,Coronel FAP Carlos Ciriani Santa Rosa International Airport,Peru,Tacna,TCQ,-18.0533008575,-70.2758026123,2,0.0006275494195167869,0.0,0.25301683073991743,0.0003353376585217348
1663,Timişoara Traian Vuia Airport,Romania,Timisoara,TSR,45.80989837646485,21.337900161743164,12,0.003765296517100721,8.804380686953504e-07,0.2919300174040487,0.011529593870802613
609,Copenhagen Kastrup Airport,Denmark,Copenhagen,CPH,55.617900848389,12.656000137329,122,0.038280514590524,0.010866943818685838,0.36886574074074074,0.10944476594609216
5999,Fukushima Airport,Japan,Fukushima,FKS,37.22740173339844,140.43099975585938,2,0.0006275494195167869,0.0,0.23142836395323507,0.00015435648778874928
3012,Khajuraho Airport,India,Khajuraho,HJR,24.817199707,79.91860198970001,2,0.0006275494195167869,0.0,0.21094784220280646,3.1411640212408106e-05
3370,Guangzhou Baiyun International Airport,China,Guangzhou,CAN,23.39240074157715,113.29900360107422,146,0.04581110762472544,0.01603311555332183,0.36352229953233717,0.04029040810399249
7447,Enfidha - Hammamet International Airport,Tunisia,Enfidha,NBE,36.075833,10.438611,28,0.008785691873235017,6.727594896709121e-05,0.3083696178035801,0.03161967130929999
1735,Chişinău International Airport,Moldova,Chisinau,KIV,46.92770004272461,28.93099975585937,25,0.007844367743959836,3.8072887440318765e-05,0.31123046875,0.02653096413380978
2917,Pavlodar Airport,Kazakhstan,Pavlodar,PWQ,52.19499969482422,77.07389831542969,3,0.0009413241292751803,0.0,0.2641087262782796,0.0017258542383404418
4089,Bishop International Airport,United States,Flint,FNT,42.96540069580078,-83.74359893798828,8,0.0025101976780671476,0.0,0.2897272727272727,0.0059965219514310835
3319,Alice Springs Airport,Australia,Alice Springs,ASP,-23.806699752807617,133.90199279785156,8,0.0025101976780671476,1.6633023560885515e-06,0.26200263071358104,0.0009013425398140636
181,Penticton Airport,Canada,Penticton,YYF,49.46310043334961,-119.60199737548828,1,0.00031377470975839345,0.0,0.26406495981440053,0.0005423781550956928
2812,Alejandro Velasco Astete International Airport,Peru,Cuzco,CUZ,-13.535699844400002,-71.9387969971,5,0.0015688735487919673,1.3082153362494224e-06,0.253358772557437,0.00037001785905216414
5587,Svolvær Helle Airport,Norway,Svolvær,SVJ,68.243301391602,14.669199943542,3,0.0009413241292751803,0.0,0.2034731532911958,3.428120720919928e-05
2851,Simón Bolívar International Airport,Venezuela,Caracas,CCS,10.601194,-66.991222,46,0.014433636648886099,0.013003926096256013,0.3277120822622108,0.021796764308325618
5890,Hiva Oa-Atuona Airport,French Polynesia,Hiva-oa,AUQ,-9.76879024506,-139.011001587,4,0.0012550988390335738,0.0003124018222963621,0.23054108796296297,3.6993618334398904e-05
3459,Dane County Regional Truax Field,United States,Madison,MSN,43.13990020751953,-89.3375015258789,11,0.003451521807342328,8.009481650506668e-09,0.29829651815799324,0.008693092668539425
4261,Flagstaff Pulliam Airport,United States,Flagstaff,FLG,35.13850021,-111.6709976,1,0.00031377470975839345,0.0,0.25110305704380714,0.0005445741907306665
5504,Ivujivik Airport,Canada,Ivujivik,YIK,62.41730117797852,-77.92530059814453,2,0.0006275494195167869,0.0035309624474436415,0.1475531274596046,5.605010951066402e-09
2570,Usiminas Airport,Brazil,Ipatinga,IPN,-19.470699310303,-42.487598419189,3,0.0009413241292751803,3.9246460087482676e-07,0.2649871123305895,0.0007686712345777309
2312,Kumamoto Airport,Japan,Kumamoto,KMJ,32.83729934692383,130.85499572753906,6,0.0018826482585503606,6.272770781753108e-05,0.2789252581830912,0.0016421704221875825
4030,Sanya Phoenix International Airport,China,Sanya,SYX,18.30290031433105,109.41200256347656,41,0.012864763100094132,0.00022640464000801795,0.2974335044330378,0.010619649288353532
1324,Ajaccio-Napoléon Bonaparte Airport,France,Ajaccio,AJA,41.92359924316406,8.8029203414917,26,0.00815814245371823,0.0004881879015062345,0.30515128303332056,0.020141580432135188
1187,Entebbe International Airport,Uganda,Entebbe,EBB,0.042386,32.443501,19,0.0059617194854094755,0.006116851762872725,0.3140520299566417,0.013339975620583025
2258,Yap International Airport,Micronesia,Yap,YAP,9.49891,138.082993,2,0.0006275494195167869,0.0,0.22749660932257834,0.00011618729361920275
1693,Amasya Merzifon Airport,Turkey,Merzifon,MZH,40.829399,35.521999,2,0.0006275494195167869,0.0,0.28276106822819624,0.0027902527733287183
353,Bremen Airport,Germany,Bremen,BRE,53.0475006104,8.78666973114,43,0.013492312519610918,6.104128955121874e-05,0.313187893081761,0.04155720169459372
5771,Salina Municipal Airport,United States,Salina,SLN,38.79100036621094,-97.6521987915039,1,0.00031377470975839345,0.0,0.2397863215709879,0.0003759486572100629
2576,Lauro Carneiro de Loyola Airport,Brazil,Joinville,JOI,-26.22450065612793,-48.797401428222656,4,0.0012550988390335738,3.1371417105172202e-06,0.2651414309484193,0.0008169127998630761
3999,Darwin International Airport,Australia,Darwin,DRW,-12.41469955444336,130.8769989013672,20,0.006275494195167869,0.0017292694235166892,0.28376814175051196,0.002649662632580827
5996,Saga Airport,Japan,Saga,HSG,33.149700164799995,130.302001953,3,0.0009413241292751803,0.0,0.2817860300618921,0.0021205065623514153
6003,Kunsan Air Base,South Korea,Kunsan,KUV,35.90380096435547,126.61599731445312,1,0.00031377470975839345,0.0,0.2277892931170038,0.0001234988022738261
