Airport_ID,Name,Country,Degree,DegreeCentrality,Betweenness,Closeness,Eigenvector
3437,Fort Smith Regional Airport,United States,2,0.0006275494195167869,0.0,0.27909624310359926,0.002072346835412322
3332,Avalon Airport,Australia,1,0.00031377470975839345,0.0,0.2589793596619535,0.0002667143994001492
192,Mont Joli Airport,Canada,6,0.0018826482585503606,7.654687261112214e-05,0.2634755291005291,0.0011132223811054413
5509,Kimmirut Airport,Canada,1,0.00031377470975839345,0.0,0.19647370692312435,3.6507375694684696e-06
4191,Ikaria Airport,Greece,3,0.0009413241292751803,1.1742181592868463e-07,0.25614852917537373,0.0020974162006571467
1439,Nîmes-Arles-Camargue Airport,France,4,0.0012550988390335738,2.659873600647936e-07,0.2423574144486692,0.0021644371664874015
2305,Fukuoka Airport,Japan,36,0.011295889551302164,0.0031540432414337944,0.3222772777833957,0.012621131342365423
4154,Dong Hoi Airport,Vietnam,2,0.0006275494195167869,0.0,0.253117306012231,0.0006009918301380155
5422,Gurney Airport,Papua New Guinea,3,0.0009413241292751803,0.0011517355508785258,0.228803216311293,5.192976262271754e-05
630,Ålesund Airport,Norway,10,0.0031377470975839346,1.1329460320808418e-06,0.2956400742115028,0.010804584146915467
1425,Dijon-Bourgogne Airport,France,1,0.00031377470975839345,0.0,0.24302272380661888,0.0007273436557086173
2911,Taraz Airport,Kazakhstan,4,0.0012550988390335738,0.0,0.26474497424821397,0.0021250880528723244
999,N'Djamena International Airport,Chad,12,0.003765296517100721,0.00027150478781342343,0.3021425862722791,0.005971055407417639
3224,Myitkyina Airport,Burma,3,0.0009413241292751803,0.0003139716806998614,0.23624907338769457,0.00016571608282248742
6242,Hamilton Island Airport,Australia,4,0.0012550988390335738,0.0,0.2609514451813641,0.0006637705172235883
1826,General Rafael Buelna International Airport,Mexico,9,0.002823972387825541,2.8990256172306145e-05,0.2916094793668222,0.0035207724834484476
1117,Lalibella Airport,Ethiopia,4,0.0012550988390335738,0.0,0.2564370775667847,0.0004885564161083054
4305,Guarani International Airport,Paraguay,2,0.0006275494195167869,0.0,0.2644813278008299,0.0007361225910098997
3906,Raja Haji Fisabilillah International Airport,Indonesia,1,0.00031377470975839345,0.0,0.2436171839168323,0.0002558590532966395
3359,Norfolk Island International Airport,Norfolk Island,3,0.0009413241292751803,0.0,0.2609728136259417,0.0005654259360098167
72,Hay River / Merlyn Carter Airport,Canada,3,0.0009413241292751803,0.0,0.2462334852816194,0.00026521481494931945
4131,Nan Airport,Thailand,2,0.0006275494195167869,0.0,0.23025792934036557,0.00023007080073023252
1658,Sibiu International Airport,Romania,3,0.0009413241292751803,0.0,0.282685825793862,0.004697748549270982
3784,Santa Fe Municipal Airport,United States,3,0.0009413241292751803,0.0,0.29235849922025503,0.00269280740266134
5794,Banja Luka International Airport,Bosnia and Herzegovina,3,0.0009413241292751803,7.525590724599522e-09,0.27768580639539947,0.002762855594803282
1854,General Heriberto Jara International Airport,Mexico,9,0.002823972387825541,4.0558281392062295e-06,0.27995432185523544,0.00270520733925529
4034,Greenville Spartanburg International Airport,United States,20,0.006275494195167869,5.373727789815568e-05,0.30277408322249666,0.013066000864832861
7018,Thief River Falls Regional Airport,United States,1,0.00031377470975839345,0.0,0.2108501488587496,2.2528223277411183e-05
6748,Ilam Airport,Iran,1,0.00031377470975839345,0.0,0.20935426657032122,2.346736367702593e-05
2716,La Florida Airport,Colombia,1,0.00031377470975839345,0.0,0.22475317348377996,6.667877565804494e-05
1289,Rodez-Marcillac Airport,France,4,0.0012550988390335738,5.247900347122825e-07,0.26636021730045967,0.004342409066441487
4142,Luang Namtha Airport,Laos,1,0.00031377470975839345,0.0,0.22610854913089748,6.532296795707061e-05
5652,Tshikapa Airport,Congo (Kinshasa),2,0.0006275494195167869,0.0,0.23440717858193585,0.0001287239584610628
542,Tiree Airport,United Kingdom,1,0.00031377470975839345,0.0,0.24892603296102475,0.0007197567460939543
1452,Heraklion International Nikos Kazantzakis Airport,Greece,62,0.019454032005020393,0.00042637585017429164,0.31517009493670883,0.057702486390624065
1020,Ndjili International Airport,Congo (Kinshasa),20,0.006275494195167869,0.012931139481021255,0.30611852847949284,0.008839091052696941
239,In Salah Airport,Algeria,3,0.0009413241292751803,0.0,0.25211613005300215,0.0006869924125702853
6505,Phoenix-Mesa-Gateway Airport,United States,32,0.01004079071226859,0.0003846476959589504,0.2635191003803539,0.002732240202195983
1625,Flores Airport,Portugal,4,0.0012550988390335738,3.7905976537996514e-05,0.23822693975183137,0.0002723269775842715
3409,Noto Airport,Japan,1,0.00031377470975839345,0.0,0.2571613007342855,0.00032806533434800945
2975,Koltsovo Airport,Russia,66,0.02070913084405397,0.0030339405931661683,0.3252040816326531,0.027879726441772123
1800,Cozumel International Airport,Mexico,9,0.002823972387825541,0.0,0.30185641219928017,0.007679163177055618
2278,Hualien Airport,Taiwan,4,0.0012550988390335738,1.1417152025449506e-07,0.23274665887679835,0.0004888095999487071
3671,Melbourne International Airport,United States,2,0.0006275494195167869,0.0,0.27433933029181373,0.0019805573657414297
4072,Quad City International Airport,United States,10,0.0031377470975839346,2.947935217238499e-05,0.29517458553301845,0.006471320494116454
6174,Dimapur Airport,India,2,0.0006275494195167869,0.0,0.234080058758722,0.00014114451772215245
4286,Wilkes Barre Scranton International Airport,United States,6,0.0018826482585503606,2.1624250379204736e-06,0.290228576632365,0.005188466553575704
2895,Queen Beatrix International Airport,Aruba,25,0.007844367743959836,0.0007723135139309312,0.31135209066041425,0.016188089352070795
634,Brønnøysund Airport,Norway,6,0.0018826482585503606,9.782645604610978e-06,0.25502120508922144,0.00208435922677216
2657,Mataveri Airport,Chile,2,0.0006275494195167869,0.0001776545382887511,0.2576811125485123,0.0002622537724218352
3204,Phu Quoc International Airport,Vietnam,3,0.0009413241292751803,8.257675129503409e-07,0.25313741064336776,0.0006050668045227373
1361,Avignon-Caumont Airport,France,2,0.0006275494195167869,0.0,0.23464879988219703,0.00038909215341931616
6285,Lord Howe Island Airport,Australia,3,0.0009413241292751803,0.0,0.2600359007832898,0.0004206418611457906
162,Williams Lake Airport,Canada,2,0.0006275494195167869,0.0,0.2640868412330129,0.0005502603593938805
1191,Burgas Airport,Bulgaria,11,0.003451521807342328,2.2884849352094434e-05,0.28956932582227873,0.012389937238643496
9826,Akwa Ibom International Airport,Nigeria,1,0.00031377470975839345,0.0,0.24871234587170282,0.00040396458523386754
3467,Spokane International Airport,United States,10,0.0031377470975839346,0.0,0.29102365080814535,0.005598772370906509
5562,Robin Hood Doncaster Sheffield Airport,United Kingdom,8,0.0025101976780671476,4.682215241840139e-07,0.2645032782803552,0.0049316212701375345
5994,Kushiro Airport,Japan,3,0.0009413241292751803,0.0,0.2673433436792215,0.0009773801776850534
5711,Diu Airport,India,2,0.0006275494195167869,0.0,0.25588117221999196,0.0005657056545851804
54,Inuvik Mike Zubko Airport,Canada,7,0.0021964229683087543,0.0010989008824495148,0.1705463691336223,2.020364292488952e-07
1647,Arad International Airport,Romania,1,0.00031377470975839345,0.0,0.22959440962466682,0.0006975889567989163
4092,Maestro Wilson Fonseca Airport,Brazil,6,0.0018826482585503606,0.0008445900266095082,0.21749812325121134,7.53050569601802e-05
7368,Gurupi Airport,Brazil,2,0.0006275494195167869,0.0006279433613997228,0.19202265469663193,1.7474083434215205e-06
3134,Vijayawada Airport,India,1,0.00031377470975839345,0.0,0.24547485172918432,0.0002701546459804212
2747,Jorge E. Gonzalez Torres Airport,Colombia,1,0.00031377470975839345,0.0,0.2496475011749961,0.00037686775929964976
1057,Tenerife Norte Airport,Spain,17,0.005334170065892689,0.000365163525677963,0.2903872437357631,0.012385479340463341
188,Goose Bay Airport,Canada,11,0.003451521807342328,0.002710328580468502,0.24109236704743173,0.0003716727718944634
6732,Tambor Airport,Costa Rica,2,0.0006275494195167869,0.0,0.24481487171608543,0.0002774873009511123
643,Florø Airport,Norway,5,0.0015688735487919673,4.332322415858552e-07,0.254817302310706,0.0022693503445255165
3974,Mukalla International Airport,Yemen,9,0.002823972387825541,0.0003140995809193586,0.291289644456631,0.004945815102525859
3275,Soekarno-Hatta International Airport,Indonesia,64,0.02008158142453718,0.017244009519583287,0.32204931285367827,0.017864727434364364
3984,Socotra International Airport,Yemen,1,0.00031377470975839345,0.0,0.2255963757344093,7.082681006814375e-05
3804,Cheyenne Regional Jerry Olson Field,United States,2,0.0006275494195167869,0.0003139716806998614,0.2607592865324824,0.0007011804952569477
2651,Andrés Sabella Gálvez International Airport,Chile,6,0.0018826482585503606,1.2152666314576918e-05,0.2583495460440986,0.0005712480881362535
1821,General Francisco J. Mujica International Airport,Mexico,7,0.0021964229683087543,9.781241770248905e-06,0.2947650758416574,0.004830017231172218
3956,Kaunas International Airport,Lithuania,19,0.0059617194854094755,7.968467283943406e-06,0.2780977312390925,0.014476584866376645
7068,Mc Cook Ben Nelson Regional Airport,United States,1,0.00031377470975839345,0.0,0.2607166230366492,0.0007010365116174671
5774,Quincy Regional Baldwin Field,United States,1,0.00031377470975839345,0.0,0.2423574144486692,0.00044804200932457855
1968,Hihifo Airport,Wallis and Futuna,3,0.0009413241292751803,0.0003139716806998614,0.23709269453950305,8.830259491196218e-05
4368,Ukhta Airport,Russia,4,0.0012550988390335738,0.00011565405670803628,0.26529592940980606,0.0015615298783504643
1143,Lodwar Airport,Kenya,2,0.0006275494195167869,0.0,0.25118221941992436,0.000415738893761419
6766,Port Heiden Airport,United States,1,0.00031377470975839345,0.0,0.1887474089428487,1.4462067487503902e-06
6945,Drake Bay Airport,Costa Rica,1,0.00031377470975839345,0.0,0.2447960672862739,0.00027351190311320156
1587,Václav Havel Airport Prague,Czech Republic,94,0.029494822717288986,0.001318928696887841,0.34045507958551435,0.09031316592558465
3851,Lanai Airport,United States,3,0.0009413241292751803,0.0,0.25614852917537373,0.00045864660475335796
970,Libreville Leon M'ba International Airport,Gabon,16,0.005020395356134295,5.7317255229393244e-05,0.3039870278519649,0.007522797262791867
40,Clyde River Airport,Canada,2,0.0006275494195167869,0.0001569858403499307,0.1964979345212405,3.652248066477201e-06
460,Turku Airport,Finland,7,0.0021964229683087543,1.4009287956034258e-06,0.276529284164859,0.006591014312120263
599,Dublin Airport,Ireland,144,0.045183558205208654,0.007596200795725582,0.35087526147748543,0.11609629946262821
5862,Mangaia Island Airport,Cook Islands,1,0.00031377470975839345,0.0,0.22824607892286758,2.2037087118277056e-05
5715,Southwest Georgia Regional Airport,United States,1,0.00031377470975839345,0.0,0.27332761578044595,0.0011634124699620718
5599,Hemavan Airport,Sweden,1,0.00031377470975839345,0.0,0.20921683187815926,1.9499012501404362e-05
3582,Long Beach /Daugherty Field/ Airport,United States,12,0.003765296517100721,7.969866957601196e-07,0.2999529411764706,0.007965857491853858
6316,Gove Airport,Australia,3,0.0009413241292751803,0.0,0.23012491876669797,8.84028471869554e-05
5859,Colonel Hill Airport,Bahamas,2,0.0006275494195167869,0.0,0.2423389856284693,0.00027577445358375075
1605,Sde Dov Airport,Israel,2,0.0006275494195167869,0.0,0.20990581571494435,1.676429239179987e-05
4302,Jieyang Chaoshan International Airport,China,24,0.007530593034201442,3.4862866529873374e-06,0.293300202466409,0.008325928773921416
462,Vaasa Airport,Finland,2,0.0006275494195167869,0.0,0.2709803588130261,0.0024628988431527788
2014,Hokitika Airfield,New Zealand,1,0.00031377470975839345,0.0,0.21980826263880268,2.359309008851826e-05
5728,Cape Girardeau Regional Airport,United States,1,0.00031377470975839345,0.0,0.2423574144486692,0.00044804200932457855
1856,Ixtapa Zihuatanejo International Airport,Mexico,5,0.0015688735487919673,3.3104751688368965e-06,0.29249265785609396,0.003186454861336663
5931,Sabzevar National Airport,Iran,1,0.00031377470975839345,0.0,0.20935426657032122,2.346736367702593e-05
4356,Northwest Arkansas Regional Airport,United States,14,0.004392845936617509,1.3530978283354445e-05,0.30756610692916425,0.011400886300014613
1460,Ioannis Kapodistrias International Airport,Greece,39,0.012237213680577345,0.00014292393073504463,0.3094775684598951,0.037697219000617295
3448,General Edward Lawrence Logan International Airport,United States,103,0.032318795105114526,0.01398145173999244,0.3593010146561443,0.060129947330940965
2979,Dushanbe Airport,Tajikistan,31,0.009727016002510197,0.00041317660901251665,0.3159825500694031,0.013115567745978104
6182,Nepalgunj Airport,Nepal,1,0.00031377470975839345,0.0,0.2388518324214944,0.00019436458265593656
2893,George F. L. Charles Airport,Saint Lucia,7,0.0021964229683087543,1.4104804386459389e-05,0.24873175680949036,0.0008879190208334216
3697,La Guardia Airport,United States,70,0.021964229683087543,0.00040429605066426847,0.31538842157347846,0.027566410751275583
6198,Kawthoung Airport,Burma,1,0.00031377470975839345,0.0,0.16048139382647666,2.983223485027004e-08
2361,Gwangju Airport,South Korea,2,0.0006275494195167869,0.0,0.2282951289398281,0.0001618874204494134
1524,Malpensa International Airport,Italy,113,0.03545654220269846,0.004733650754025916,0.3631908831908832,0.1054923481610298
3069,Shah Amanat International Airport,Bangladesh,11,0.003451521807342328,3.746987968536501e-06,0.2986319340329835,0.006310859961699281
5848,Tobias Bolanos International Airport,Costa Rica,1,0.00031377470975839345,0.0,0.23892345753054953,0.00016772413010529962
3939,Sukhothai Airport,Thailand,1,0.00031377470975839345,0.0,0.26777012266845907,0.0009060935931442183
2581,Governador José Richa Airport,Brazil,7,0.0021964229683087543,1.5371317299768253e-05,0.26540639573617586,0.0008939832241909304
1105,Preguiça Airport,Cape Verde,2,0.0006275494195167869,0.0,0.2348563006632277,0.0003582181203131256
2808,Padre Aldamiz International Airport,Peru,2,0.0006275494195167869,0.0,0.25301683073991743,0.0003353376585217347
7450,Bugungu Airport,Uganda,1,0.00031377470975839345,0.0,0.23901304934753262,0.0001910315022605662
27,Baie Comeau Airport,Canada,4,0.0012550988390335738,0.0,0.26330138797091873,0.0010947861076184141
1846,Angel Albino Corzo International Airport,Mexico,5,0.0015688735487919673,0.0,0.2687410405599123,0.0016735830924663893
2172,Aqaba King Hussein International Airport,Jordan,2,0.0006275494195167869,0.0,0.2829367897727273,0.002555252460123887
7097,Marshall Don Hunter Sr Airport,United States,2,0.0006275494195167869,0.0,0.18920683923058657,1.472745103256484e-06
5515,Umiujaq Airport,Canada,3,0.0009413241292751803,1.4652011765993533e-06,0.20947811226501906,1.5916098379054714e-05
1989,Bora Bora Airport,French Polynesia,7,0.0021964229683087543,2.093144537999076e-06,0.23055776604210373,3.971481642917813e-05
738,Stockholm-Bromma Airport,Sweden,15,0.0047066206463759015,0.0023913280753804565,0.2760263294647497,0.00395093836440624
1649,Tautii Magheraus Airport,Romania,1,0.00031377470975839345,0.0,0.2475147561354458,0.0009366494460962281
6166,Saransk Airport,Russia,2,0.0006275494195167869,0.0,0.2649871123305895,0.002027417757531874
5760,Pocatello Regional Airport,United States,1,0.00031377470975839345,0.0,0.25017662296883586,0.00045988676428812525
5409,Ngorangora Airport,Solomon Islands,3,0.0009413241292751803,3.139716806998614e-07,0.20241346459193393,3.960558768961095e-06
3023,Maharana Pratap Airport,India,2,0.0006275494195167869,0.0,0.266271200601554,0.0012807216042317298
1562,Pisa International Airport,Italy,65,0.020395356134295575,0.00044365069202234933,0.3172091171493978,0.05531673101280108
1789,Ciudad del Carmen International Airport,Mexico,2,0.0006275494195167869,0.0,0.27727510005220113,0.0015145161835486201
502,London Gatwick Airport,United Kingdom,165,0.05177282711013492,0.010487054848856479,0.3652722063037249,0.11458995949481848
4006,Tweed New Haven Airport,United States,1,0.00031377470975839345,0.0,0.2620672642052463,0.0010055239957674415
7470,Ulgii Mongolei Airport,Mongolia,1,0.00031377470975839345,0.0,0.23174810936591042,9.103236982906744e-05
4239,Fort Good Hope Airport,Canada,2,0.0006275494195167869,0.0,0.1704916278820949,1.9897992357090257e-07
2047,Wanganui Airport,New Zealand,1,0.00031377470975839345,0.0,0.24648105181747873,0.00015080948492045165
4059,Jomo Kenyatta International Airport,Kenya,67,0.021022905553812362,0.009734926769972842,0.3353677785962328,0.02860947775825235
5511,St Georges Airport,Canada,1,0.00031377470975839345,0.0,0.20524214322514167,1.3674660555681459e-05
1678,Zürich Airport,Switzerland,137,0.042987135236899905,0.0075686285384560115,0.3833293240317537,0.12605322375260292
6325,St George Airport,Australia,2,0.0006275494195167869,0.0006279433613997228,0.20655907706267418,5.9735682274218266e-06
56,Fredericton Airport,Canada,4,0.0012550988390335738,0.0,0.28634321653189576,0.0026652832748068254
2907,Argyle International Airport,Saint Vincent and the Grenadines,5,0.0015688735487919673,3.3490312607985215e-07,0.2402563136072371,0.00040342413986020886
2268,Taichung Ching Chuang Kang Airport,Taiwan,23,0.0072168183244430495,0.0005525488112615508,0.28409698698520236,0.005886164558384423
1995,Raiatea Airport,French Polynesia,5,0.0015688735487919673,2.093144537999076e-07,0.2305244122965642,3.8631511523548105e-05
3807,Reno Tahoe International Airport,United States,14,0.004392845936617509,5.338037594822222e-07,0.29958638841887575,0.00905108164060151
351,Berlin-Tegel Airport,Germany,110,0.03451521807342328,0.003162001697741229,0.35068221830985913,0.09797329571710763
1280,Biarritz-Anglet-Bayonne Airport,France,13,0.004079071226859115,5.6407130014653575e-06,0.2990803303303303,0.013608017757870208
6168,Hubli Airport,India,2,0.0006275494195167869,0.0,0.25594282043045297,0.0008277588879475528
3388,Nanjing Lukou Airport,China,54,0.016943834326953247,0.0004631258347409157,0.3210112812248187,0.016075744630899655
3262,Bintulu Airport,Malaysia,5,0.0015688735487919673,0.0,0.2615725541694025,0.0007114152461966799
7001,Aspen-Pitkin Co/Sardy Field,United States,2,0.0006275494195167869,0.0,0.28784320809248554,0.0017838730372110897
2748,Simón Bolívar International Airport,Colombia,2,0.0006275494195167869,0.0,0.24966705836271053,0.0004776305114329136
183,Taloyoak Airport,Canada,3,0.0009413241292751803,0.0,0.20526858173386578,1.408095867587018e-05
2821,General José Antonio Anzoategui International Airport,Venezuela,6,0.0018826482585503606,7.651040385168488e-05,0.26698500460752284,0.0017328295071976005
7490,Al Najaf International Airport,Iraq,9,0.002823972387825541,1.7176147536502697e-07,0.2974890320171754,0.007352683779974222
2835,Cumaná (Antonio José de Sucre) Airport,Venezuela,1,0.00031377470975839345,0.0,0.24684377662458368,0.0003121765336697026
78,Kamloops Airport,Canada,3,0.0009413241292751803,0.0,0.26571619142904784,0.000995409014760227
887,Matsapha Airport,Swaziland,1,0.00031377470975839345,0.0,0.2620888157894737,0.0004798683810850733
6384,Huangyan Luqiao Airport,China,7,0.0021964229683087543,7.502762559480095e-08,0.285573476702509,0.002777009921600908
6304,Mornington Island Airport,Australia,3,0.0009413241292751803,2.8623146053591764e-05,0.1852045560204556,7.667830056295532e-07
1509,Catania-Fontanarossa Airport,Italy,50,0.015688735487919672,0.00015394438238917744,0.31488983302045254,0.05714198200876238
18,Reykjavik Airport,Iceland,4,0.0012550988390335738,0.0029406587614349017,0.19968671679197994,8.419257703984566e-06
12,Egilsstaðir Airport,Iceland,1,0.00031377470975839345,0.0,0.16645774574323619,1.2056726215741437e-07
3642,Salisbury Ocean City Wicomico Regional Airport,United States,2,0.0006275494195167869,0.0,0.2657605070046698,0.0018226688915467994
233,Ghriss Airport,Algeria,2,0.0006275494195167869,0.0,0.25205631129389433,0.0006712428792637543
2525,Araçatuba Airport,Brazil,2,0.0006275494195167869,6.479928007675884e-06,0.26494305428547676,0.0007302488525871059
6051,Caucaya Airport,Colombia,1,0.00031377470975839345,0.0,0.1998620343659852,6.354696975139339e-06
1246,Valencia Airport,Spain,57,0.017885158456228428,0.0004404980278076099,0.31921073717948717,0.055702962301272356
6714,Atqasuk Edward Burnell Sr Memorial Airport,United States,2,0.0006275494195167869,0.0,0.18894883500326082,1.6292198876495335e-06
7395,Romeu Zema Airport,Brazil,2,0.0006275494195167869,0.0,0.20969864455849455,1.150694873069637e-05
2307,Kagoshima Airport,Japan,11,0.003451521807342328,1.6186096633490686e-05,0.2897272727272727,0.005227494790667387
3624,Teterboro Airport,United States,1,0.00031377470975839345,0.0,0.20920309833267692,1.4405425777404836e-05
4130,Baghdad International Airport,Iraq,13,0.004079071226859115,6.511381489805206e-06,0.3013996595422735,0.010833629754909835
6385,Shubuling Airport,China,14,0.004392845936617509,2.6663870062148182e-06,0.2866007194244604,0.0045160795904257865
2110,Bandar Lengeh Airport,Iran,2,0.0006275494195167869,0.0,0.28802530501581564,0.00158437965989243
173,Northwest Regional Airport Terrace-Kitimat,Canada,3,0.0009413241292751803,0.0,0.2641306149511023,0.0005661204902813155
1813,Lázaro Cárdenas Airport,Mexico,1,0.00031377470975839345,0.0,0.2612937607608428,0.0005770272106880148
1977,Fakarava Airport,French Polynesia,2,0.0006275494195167869,0.0,0.23047439976858547,3.69935209124413e-05
6018,Naga Airport,Philippines,1,0.00031377470975839345,0.0,0.2540656887755102,0.00032869247236229777
2496,Piloto Civil N. Fernández Airport,Argentina,6,0.0018826482585503606,2.43422564157409e-05,0.2132771197216088,3.4793412520790155e-05
1831,Hermanos Serdán International Airport,Mexico,6,0.0018826482585503606,3.857509212180635e-06,0.28409698698520236,0.00294297922008923
2477,Gobernador Horacio Guzman International Airport,Argentina,2,0.0006275494195167869,0.0,0.2152215018908698,5.5204751365348766e-05
6248,Boulia Airport,Australia,2,0.0006275494195167869,0.0016894279609123994,0.20193891775440376,4.249200906804036e-06
6341,Beijing Nanyuan Airport,China,40,0.012550988390335738,0.0006086692452450384,0.2725096194955109,0.003720391270876257
5773,Tupelo Regional Airport,United States,2,0.0006275494195167869,0.0023133433433965792,0.2733745067764625,0.0011636513177249277
8241,São Félix do Xingu Airport,Brazil,1,0.00031377470975839345,0.0,0.1615552288741319,5.486185422769456e-08
4169,John Murtha Johnstown Cambria County Airport,United States,2,0.0006275494195167869,0.0,0.2744574578022735,0.0011199578196148645
3093,Indira Gandhi International Airport,India,97,0.030436146846564163,0.01533723466087393,0.36015368968245,0.05049384569833961
3121,Macau International Airport,Macau,38,0.011923438970818951,0.0001678558454935393,0.3017135283536874,0.012166611653173244
3717,General Mitchell International Airport,United States,30,0.009413241292751803,3.7793491902805414e-06,0.31399014778325124,0.02192417724563266
5756,Northwest Alabama Regional Airport,United States,1,0.00031377470975839345,0.0,0.27332761578044595,0.0011634124699620718
6782,Muş Airport,Turkey,3,0.0009413241292751803,9.932411229069978e-08,0.2828363507277245,0.0030734103240668436
136,Fort Smith Airport,Canada,4,0.0012550988390335738,8.171978192687069e-05,0.24625251120383249,0.00026591864898577985
6397,Dachuan Airport,China,5,0.0015688735487919673,7.948650144300288e-09,0.28649766271125493,0.003083761506512887
4273,Golden Triangle Regional Airport,United States,1,0.00031377470975839345,0.0,0.27332761578044595,0.0011634124699620718
5566,North Ronaldsay Airport,United Kingdom,4,0.0012550988390335738,0.0,0.20308417765882877,3.4854207697871524e-05
3136,Cochin International Airport,India,21,0.006589268904926262,0.00034259118220960515,0.30057530887484674,0.00997016655758194
2170,Queen Alia International Airport,Jordan,56,0.017571383746470035,0.0009273973321635852,0.34495075224591404,0.04924205937546446
3371,Changsha Huanghua International Airport,China,70,0.021964229683087543,0.0004185024435588151,0.29790615068237053,0.014540939794454146
3050,Imphal Airport,India,5,0.0015688735487919673,4.186289075998152e-07,0.2341316485454011,0.00017347941712227467
5902,Lamen Bay Airport,Vanuatu,2,0.0006275494195167869,0.0,0.20794727913349864,9.622592463134029e-06
3979,Al Ghaidah International Airport,Yemen,1,0.00031377470975839345,0.0,0.231697564521992,0.000166111776409774
112,Red Deer Regional Airport,Canada,3,0.0009413241292751803,1.046572268999538e-07,0.25491921292593184,0.0005460753819806667
6024,Catarman National Airport,Philippines,1,0.00031377470975839345,0.0,0.2540656887755102,0.00032869247236229777
2554,Cataratas International Airport,Brazil,7,0.0021964229683087543,5.402580064430492e-05,0.2666499330655957,0.0015749303780955358
1278,Brive Souillac Airport,France,5,0.0015688735487919673,1.1041373407823506e-06,0.2563339499718491,0.004163487461916798
4190,Astypalaia Airport,Greece,2,0.0006275494195167869,0.0,0.2552254344518299,0.001259243519630647
5544,Muskrat Dam Airport,Canada,4,0.0012550988390335738,6.279433613997228e-07,0.18162648885849433,3.6046346100795623e-07
6880,Montrose Regional Airport,United States,1,0.00031377470975839345,0.0,0.2607166230366492,0.0007010365116174671
1972,Tubuai Airport,French Polynesia,3,0.0009413241292751803,0.0,0.23049106819989876,3.7499693177150324e-05
1986,Takaroa Airport,French Polynesia,3,0.0009413241292751803,0.0003139716806998614,0.23050773904238392,3.697765114870603e-05
4064,St George Municipal Airport,United States,2,0.0006275494195167869,0.0,0.26306231943871233,0.0011609232759055923
1824,Licenciado Benito Juarez International Airport,Mexico,94,0.029494822717288986,0.01672753417729736,0.35367883697702807,0.04028475104917357
2806,Cadete FAP Guillermo Del Castillo Paredes Airport,Peru,3,0.0009413241292751803,0.0,0.25303691941246526,0.00034634050205880864
2908,Almaty Airport,Kazakhstan,45,0.014119861939127705,0.0041662016219268915,0.33291549148647237,0.026065226654093582
1075,Menara Airport,Morocco,49,0.015374960778161278,0.00032886654025649967,0.3114129372679304,0.04845656577098857
4097,Lhasa Gonggar Airport,China,15,0.0047066206463759015,0.0003657126343147992,0.2836418654325383,0.0028906815011015374
5701,Nyala Airport,Sudan,1,0.00031377470975839345,0.0,0.23137795847248438,0.00015241116752034867
986,Quelimane Airport,Mozambique,3,0.0009413241292751803,0.0,0.22023357058945478,6.110994428677418e-05
2992,Ufa International Airport,Russia,19,0.0059617194854094755,6.755662108705756e-05,0.2907846715328467,0.009123376815471748
3591,Jonesboro Municipal Airport,United States,1,0.00031377470975839345,0.0,0.2423574144486692,0.00044804200932457855
1268,Poitiers-Biard Airport,France,5,0.0015688735487919673,1.522094093587309e-07,0.2558606294155427,0.0027593527112109734
3626,Raleigh Durham International Airport,United States,39,0.012237213680577345,3.358342429036438e-05,0.32517090092847667,0.028603191239671893
820,Lanseria Airport,South Africa,2,0.0006275494195167869,0.0,0.23684601664684898,0.00015701588269277522
3751,Denver International Airport,United States,169,0.05302792594916849,0.02116019235376798,0.35262226156229254,0.04893394023975208
4050,Manhattan Regional Airport,United States,2,0.0006275494195167869,0.0,0.28839019093294727,0.0021974298305338993
3323,Charleville Airport,Australia,4,0.0012550988390335738,0.0015623767360960611,0.2514795233961966,0.00015605706743733873
100,Ottawa Macdonald-Cartier International Airport,Canada,26,0.00815814245371823,0.007196637984322657,0.32139975796692216,0.01669762833653808
8417,Jixi Xingkaihu Airport,China,4,0.0012550988390335738,3.354398298075442e-08,0.28064459316660795,0.0017903407383738324
5914,Aneityum Airport,Vanuatu,1,0.00031377470975839345,0.0,0.1722144169458554,1.379066399118451e-07
2467,Brigadier Mayor D Cesar Raul Ojeda Airport,Argentina,2,0.0006275494195167869,0.0,0.21309173575822413,2.509548181751521e-05
4076,Nauru International Airport,Nauru,3,0.0009413241292751803,1.6239149047980902e-05,0.2514596812371785,0.0001536028275035082
1760,Punta Cana International Airport,Dominican Republic,48,0.015061186068402885,0.0021618327135364433,0.34209961356805496,0.04434828567707633
655,Ørland Airport,Norway,1,0.00031377470975839345,0.0,0.25463406839245767,0.0011896340715654588
41,Coral Harbour Airport,Canada,4,0.0012550988390335738,2.4738307176936817e-06,0.1904961147638972,1.9062843096715646e-06
8845,Lingling Airport,China,3,0.0009413241292751803,0.0,0.2384765040407064,0.0006777316810867393
9845,Saertu Airport,China,2,0.0006275494195167869,0.0,0.28032368721963236,0.0014004950582627532
579,Mount Pleasant Airport,Falkland Islands,2,0.0006275494195167869,0.0,0.20197731161670573,3.837118645237173e-06
7199,Alakanuk Airport,United States,1,0.00031377470975839345,0.0,0.15910338974589386,2.080555291015244e-08
6162,Cheboksary Airport,Russia,2,0.0006275494195167869,0.0,0.2649871123305895,0.002027417757531874
3215,Kengtung Airport,Burma,2,0.0006275494195167869,0.0,0.23621405277201304,0.0001477766438077294
